"","1%","2.3%","2.5%","5%","15.9%","25%","50%","75%","84.1%","95%","97.5%","97.7%","99.9%"
"CN2",-0.299295306298882,-0.287520307023078,-0.286600629739696,-0.273996936965268,-0.215356448292732,-0.165310250222683,-0.0309951182221994,0.103079893521499,0.163672160144756,0.254654658820946,0.276400209789863,0.278371092634276,0.298969203199866
"GWQMN",-0.496492434006068,-0.414580457239063,-0.406053080921993,-0.302580105199013,0.107560209651711,0.403113409585785,1.03745402174536,1.53774961453746,1.70162509656802,1.89919514860958,1.94797998350987,1.95129229649436,1.9972253918316
"ALPHA_BNK",0.00556678675627336,0.0624804167998955,0.0650633639132139,0.097447969391942,0.199441686379025,0.282536515034735,0.497144321678206,0.726364188361913,0.81960955737438,0.938792081084102,0.968320830725133,0.970484223655192,0.998621826525778
"CH_K2",2.73370787970489,12.8604632170638,13.2095366279827,16.2174352677539,23.8113726489246,28.0911838635802,36.8418084224686,43.8065477093915,46.1271646331763,48.7560580181889,49.3586194113595,49.4041726963245,49.9817301726551
"CH_N2",0.0501987639925443,0.0540415545692667,0.0543991003651172,0.0580690142000094,0.071577517176047,0.0814394500572234,0.105218264111318,0.128215085488046,0.136222104788292,0.145711668786826,0.147876504738815,0.148014970892109,0.149892978164204
"TRNSRCH",0.00224456533323973,0.0574374296256574,0.0603850780322682,0.089155991608277,0.14472157334236,0.17322147860541,0.224194021441508,0.263390296051512,0.276705338436202,0.292459809839493,0.296472989281174,0.296827975154598,0.299861339772656
"CH_N1",0.0501250410148176,0.0526447854298167,0.0529151570447721,0.0557559565617703,0.0676194244853687,0.0774091344559565,0.102283994341269,0.126275084889494,0.13508331093383,0.145654069096781,0.147906946367584,0.148071302358457,0.149919328581938
"CH_K1",0.704935889365152,12.5327015563147,13.3633551484672,23.6100956622977,62.2304660910275,90.8356130879838,163.922728481703,231.901350634871,257.362698320299,286.824022829533,293.443039432168,293.87458389604,299.654693680164
"RCHRG_DP",0.00103627191856503,0.018806707147276,0.0209875576081686,0.0467422413523309,0.148308129131096,0.227695986744948,0.442771739792079,0.684733827598393,0.788756576544605,0.926222992129624,0.963333339302335,0.96597891309415,0.998648651252967
"SFTMP",-4.98812278034166,-4.79758932652418,-4.77245702594519,-4.56979872472584,-3.5343129477906,-2.66043110750616,-0.346539679449052,2.31564544606954,3.26480901272735,4.45471138821449,4.74843788775615,4.76929418793181,4.98936866875738
"SMTMP",-4.98848487390205,-4.81038070182782,-4.79450657882262,-4.57293062191457,-3.66222936172504,-2.8438571584411,-0.52214856725186,2.11199887504336,3.21438170407899,4.46383919101208,4.73497600055998,4.75677226204425,4.99149015406147
"DEP_IMP",5.63024170696735,138.606418389827,147.015451896004,297.468046657741,927.961651235819,1441.60842744168,2811.50641199201,4095.65231390297,4657.67396220518,5556.34297484066,5781.87944563106,5803.41951583419,5990.98894245364
"DDRAIN",6.52669487521052,81.0910743195564,88.2833545445465,155.139056453481,415.678196026012,621.883471496403,1154.64319032617,1635.20919939037,1769.15333504044,1932.42227428127,1965.08057288593,1968.03232654138,1997.91990919039
"GDRAIN",0.0955969536909834,2.84321285330225,3.05162137374282,5.88250385248102,17.9122629851569,27.6929470710456,52.7572407387197,76.2404236244038,85.0640715937829,95.5428241880145,97.6769213547232,97.8748900135048,99.9076071593212
"BACTKDQ",0.385852414183319,10.8471574858995,11.7265407461673,24.6641191188246,79.1259844554588,125.157205446158,251.012937980704,371.29681269289,416.128012689762,474.241890793201,487.325619236799,488.23861357139,499.48994614929
"BACT_SWF",0.000924137747846544,0.0234448071119841,0.0256760777963791,0.0514819454983808,0.156688597518951,0.249319289112464,0.49513428285718,0.74726543482393,0.837593209383544,0.95188905899413,0.974662987276679,0.977531221064506,0.998730651398422
"THBACT",0.0117733611213043,0.233093667253852,0.262133947107941,0.541331393062137,1.72372806141386,2.63440913287923,5.08726091473363,7.57244329433888,8.42087614013115,9.49419413250871,9.74383119260892,9.76464000905864,9.98878048763145
"WDPRCH",0.000665481802774593,0.0238778866466601,0.0263103288598359,0.053119455173146,0.160071915946901,0.246451476588845,0.50265060167294,0.754970865964424,0.842249585508602,0.95196326848818,0.97569957212545,0.978053607901326,0.998821414888138
